industria,nps,razones,crdito | hacer | dinero,ms | intereses | inters,colas | ir | evito,problema | comision | accesible,sistema | retirar | agentes,otros,sent_neg,sent_neutral,sent_pos,joy,sadness,anger,surprise,disgust,fear,others,hateful,targeted,aggressive
banca,DETRACTOR,"porque los intereses son muchos seorita, yo estoy ah con el grupo, soy incluso la que conforma con varias personas y siempre sacamos ms antes de tiempo, hasta sacar ms antes de tiempo, pero los intereses no los bajan ni por los das que va uno a pagar anticipado es lo mismo.",0,1,0,0,0,0,0.8926811814308167,0.10651373118162155,0.0008051633485592902,0.011891396716237068,0.04215371981263161,0.07554040104150772,0.006422101985663176,0.018461404368281364,0.00430343858897686,0.8412275910377502,0.15209221839904785,0.006598217878490686,0.06025685742497444
banca,DETRACTOR,"porque este no s porque compartamos me ha reportado a todo el grupo nos ha reportado como si el pago hubiera habido un retraso en el pago cuando todos pagaron puntual y hasta el momento ni la asesora nadie de la agencia no supo dar razn por qu y que los asesores son psimos, nos report al sistema financiero claro nos report al sistema financiero cuando nosotros este supuestamente ese es una cuota grupal y siempre hemos pagado puntual nunca hubo un atraso en ninguna sin embargo en abril nos reportaron como si hubiera un atraso y nunca fue as cuando yo le preguntaba a la asesora en la agencia nunca nos dieron respuesta nunca nos dijeron porque, porque, porque no resuelven las dudas uno les escribe para hacer una consulta no contestan les llaman no contestan tienen una mala forma de responder a los clientes son soberbios no sinceramente no me gusta trabajar con g",1,0,0,0,0,0,0.9544920921325684,0.04491937533020973,0.0005886278813704848,0.008583038114011288,0.04031965881586075,0.2600851058959961,0.0048826271668076515,0.029446078464388847,0.003916792571544647,0.6527667045593262,0.28244924545288086,0.018840739503502846,0.13892118632793427
banca,DETRACTOR,"muy alto los intereses, son muy elevados los intereses.",0,1,0,0,0,0,0.03851896896958351,0.9564546942710876,0.0050262510776519775,0.010744842700660229,0.060504522174596786,0.041728049516677856,0.042025987058877945,0.04528975114226341,0.060929492115974426,0.7387773990631104,0.12756659090518951,0.007649442180991173,0.04059075564146042
banca,DETRACTOR,"porque  los intereses, un poco elevados, porque nos cobra mucho, el grupo que nosotros tenemos este, tenemos mucho ahorro, se supone que ese ahorro, debera de trabajar, o sea el banco trabaja con ese ahorro que tenemos ah, pero nosotros al mes solo ganamos 0.1 cntimo, y ni si quiera ganamos nada con esa oferta que est ah, en el banco, en esa caso, pues porque el ahorro que damos, pues no, no me, pues podra ganar el grupo con eso y el banco trabaja con esa plata.",0,1,0,0,0,0,0.8407652378082275,0.15797673165798187,0.0012580647598952055,0.01029699295759201,0.10241583734750748,0.24663284420967102,0.011017140001058578,0.04479914531111717,0.012575499713420868,0.5722625851631165,0.7085306644439697,0.026710297912359238,0.3015255331993103
banca,DETRACTOR,"porque no estoy ni de acuerdo ni en desacuerdo, en algunas clusulas que tienen, ahorita no tengo el contrato a la mano pero hay personas que no valoran lo que uno tiene.",0,0,0,1,0,0,0.9968187808990479,0.0028398996219038963,0.00034122829674743116,0.004567440133541822,0.07632329314947128,0.43026003241539,0.0129597969353199,0.08163607865571976,0.01001084316521883,0.384242445230484,0.040441226214170456,0.004581064451485872,0.019760100170969963
banca,DETRACTOR,"los montos, los tiempos de pago es muy cerca el 10 por ciento que piden de garanta es elevado es muy poco, porque son 4 meses para pagar por ejemplo piden un prstamo bastante fuerte ah es donde se complica es muy corto para el pago cuando uno hace prstamo elevado cuota para pagar en dos semanas es complicado reunir si hubiera ms tiempito,  que siempre los analistas hablen directo si pasa esto y el otro ver de frente ms claridad en los prstamos por ejemplo en 14 das hay que pagar porque si no se va a cobrar mora cuando dicen que el sistema escoge ms hasta el medioda, hora de pago solamente te damos ese da por ello se est generando sali mal el sistema sali rojo otros  no.",0,1,0,0,0,0,0.029493160545825958,0.9691104292869568,0.0013965367106720805,0.006149812135845423,0.005526966415345669,0.004581703804433346,0.006354847457259893,0.0013733620289713144,0.002485767938196659,0.9735276103019714,0.30609652400016785,0.024465613067150116,0.11991401761770248
banca,DETRACTOR,"porque el seguro te cobran mucho, pues el seguro te cobran mucho pues por ejemplo yo suponiendo quinientos me cobran treinta y dos soles y ni siquiera esos treinta dos soles te dan si no te aumentan ah y no debe ser, no me han explicado porque no he ido a preguntar eso, es mucho de verdad porque tu sacas en grupal el prstamo yo creo que no debe ser as.",0,1,0,0,0,0,0.949493408203125,0.05001891031861305,0.0004876819730270654,0.004393745679408312,0.02530577965080738,0.23853512108325958,0.010556002147495747,0.03584281727671623,0.00845256820321083,0.6769139766693115,0.13399074971675873,0.013737707398831844,0.06536422669887543
banca,DETRACTOR,"porque mucho demora para que el prstamo sea aprobado y una como cliente tiene que estar buscando ms clientes, eso es largo en compartamos hay que estar buscando clientas sino no se aprueba y es una prdida de tiempo y eso es lo mismo con compartamos y que cuando aperturamos un nuevo grupo hay que trasladarse uno hasta guranos en la localidad en que estoy cerro compartamos es difcil viajar genera ms gastos, que compartamos volviera a abrir en carhuaz.",1,0,0,0,0,0,0.8132739067077637,0.1852177232503891,0.0015083187026903033,0.006086313631385565,0.013721782714128494,0.023525556549429893,0.006171905901283026,0.004399508703500032,0.0033495547249913216,0.9427453875541687,0.7359629273414612,0.02175148017704487,0.27294111251831055
banca,DETRACTOR,"porque no me parece su manera de trabajar, lo nico que le poda decir es que cuando vayan a contratar a un personal de trabajo para que as haga ese tipo de prstamos sean ms amables que no sean muy prepotentes, a qu tipo de personal promotor que sean amables que sean ms pasivos cuando tengas un inconveniente o un desacuerdo te expliquen de la manera ms amable y no imponer nada.",0,1,0,0,0,0,0.11845701187849045,0.8692721724510193,0.012270784005522728,0.018210394307971,0.015323691070079803,0.11957121640443802,0.005277025979012251,0.023131409659981728,0.0043982514180243015,0.8140880465507507,0.1288606971502304,0.007592312525957823,0.04973063990473747
banca,DETRACTOR,"el servicio. del asesor el que sale a campo no te dan explicaciones tienen un carcter dspota porque tengo que hacer mi trabajo, solo dice seora. confirme su grupo; hay personas amables que te explican cmo van a hacer los bancos grupales.",0,1,0,0,0,0,0.8583438992500305,0.1402408480644226,0.001415233826264739,0.011351186782121658,0.004202557727694511,0.008893501944839954,0.0030484439339488745,0.0024520785082131624,0.0014578124973922968,0.9685944318771362,0.14763067662715912,0.018227139487862587,0.07492084056138992
banca,DETRACTOR,"cobran mucho de inters, creo que en otros bancos no se paga esa cantidad y pago menos cantidad y tengo ahorros a eso me refiero, yo he sacado mil soles, 400 soles por 6 meses no puedo sacar la cuenta me dijeron que es un poquito alto el inters.",0,1,0,0,0,0,0.8139896988868713,0.18500077724456787,0.001009577652439475,0.015592063777148724,0.08829652518033981,0.12059895694255829,0.019881587475538254,0.029125845059752464,0.021098610013723373,0.7054064869880676,0.062339168041944504,0.009986662305891514,0.03907385095953941
banca,DETRACTOR,"porque depende del grupo, que tan responsable sea, por eso no creo recomendarlo tanto, no me parece, que por uno paguemos todos, todo el grupo, o sea como le digo, que si uno se demora en pagar, este, todos, todos nos vemos afectados.",1,1,0,0,0,0,0.7827559113502502,0.2158414125442505,0.0014026599237695336,0.003664192510768771,0.08431961387395859,0.3453083336353302,0.010117770172655582,0.041017577052116394,0.016885388642549515,0.498687207698822,0.16497676074504852,0.009548457339406013,0.05723821371793747
banca,DETRACTOR,"por la tasa de prstamo, no es la nica financiera cuya tasa de inters es muy alta, la verdad no s, pero he consultado en otros bancos y la tasa de inters es muy baja.",0,1,0,0,0,0,0.4835388958454132,0.5145028233528137,0.0019583238754421473,0.0036364959087222815,0.03763691708445549,0.01051399391144514,0.020254148170351982,0.005739348474889994,0.01816839724779129,0.9040507078170776,0.14673416316509247,0.019778423011302948,0.04967176914215088
banca,DETRACTOR,por el tema de que el asesor no ha sabido decirme correctamente el ahorro cuando me haba retirado del crdito grupal y la comunicacin que no informaba bien al grupo cuando era para sacar el ahorro responda que tengo mucho trabajo estoy muy ocupado y con eso se lava las manos.,1,0,0,0,0,0,0.9966434240341187,0.0031320112757384777,0.00022455591533798724,0.0030212304554879665,0.01604863442480564,0.03273678198456764,0.0031941502820700407,0.006779767107218504,0.0039489236660301685,0.934270441532135,0.03936361148953438,0.016767635941505432,0.03188169747591019
banca,DETRACTOR,"la atencin de los analistas, nadie lo sabra la atencin del usuario, sera que no te entiende cuando llegas un poco tarde, la amabilidad debe de ser amables, comprensivos, agilizar rpido los documentos los que estn trabajando, hay unos analistas que no son comprensivos, amables, no todos los analistas, los que me han tocado si son comprensibles otros no son comprensivos a parte lo del seguro.",0,1,0,0,0,0,0.3657734990119934,0.631395161151886,0.002831329358741641,0.006718393415212631,0.018683239817619324,0.04110921546816826,0.008834130130708218,0.011977304704487324,0.006994619965553284,0.9056832194328308,0.40302929282188416,0.008736943826079369,0.10897296667098999
banca,DETRACTOR,"se tendra que mejorar, por ejemplo, en caso mo estamos pagando quincenal pero mensual, ah no nos afecta, se tiene que pasar meses y meses, ese es el detalle, compartamos financiera yo creo que ya sus clientes que estn tiempo tienen que dar la facilidad de pagar mensual pero an estamos por catorcenal, a sus clientes que ya estn tiempo, son puntuales y responsables, tenemos 7 renovaciones, que el pago fuera mensual.",0,1,0,0,0,0,0.003682349808514118,0.9905312657356262,0.005786443594843149,0.014791409485042095,0.030861757695674896,0.03532400727272034,0.0053674825467169285,0.007624432444572449,0.0029286013450473547,0.9031022787094116,0.33713778853416443,0.00804892648011446,0.09463311731815338
banca,DETRACTOR,"bueno ms que todo, por los personales que laboran ah, siento que no estn capacitados para el trabajo que estn haciendo no, en nuestro caso nosotras tuvimos un percance con nuestras asesoras, en el sentido que lo han ido cambiando, cambiando y bueno este, tendrn sus razones, me imagino, pero como, nosotros ya llevamos tiempo ya, mucho tiempo tiene mi grupo, como es una asesora nueva y quiz no nos conoce, quiz el trato, la forma como ella trabaja no es lo correcto o la forma mejor dicho y hay algunas cosas que no nos guste y no lo compartimos, es por ello que es el ltimo ciclo que vamos a estar, y luego vamos a buscar otras alternativas de financiera, bueno en mi grupo y el asesor y la jefa de crdito est al tanto de eso, seria cuestin de que quiz usted, bueno ac estamos en dinamari haga la encuesta entre ellos.",0,1,0,0,0,0,0.9936814308166504,0.006048696115612984,0.00026983971474692225,0.0056594242341816425,0.08932880312204361,0.37420544028282166,0.006003520451486111,0.05811131000518799,0.01304286066442728,0.4536486268043518,0.2565910816192627,0.01580771990120411,0.10832792520523071
banca,DETRACTOR,"hasta ahorita el analista el que ve nuestro grupo, es una persona muy malcriada, porque hubo un problema con mi grupo, porque supuestamente hemos quedado de que un da antes se hace la cuota, una vez yo no estaba depositando el da anterior para poder entregar la cuota y me llamo todo prepotente y cuando uno lo llama nunca contesta, se supone que uno le llama para hacer cualquier consulta y tambin las otras compaeras le llaman para poder consultarle y nunca contesta.",1,0,0,0,0,0,0.9981456995010376,0.001404638634994626,0.00044963095569983125,0.0014500152319669724,0.009198343381285667,0.8566782474517822,0.0018914650427177548,0.09819359332323074,0.004213857464492321,0.02837451919913292,0.3731258809566498,0.05804825946688652,0.20470184087753296
banca,DETRACTOR,"lo que no me gusta en si es estar en grupo porque hay que pagar solidario, es mejor estar en individual.",0,1,0,0,0,0,0.9302710890769958,0.06814306974411011,0.0015857957769185305,0.057908795773983,0.02910143882036209,0.0067445565946400166,0.0087730186060071,0.004225424025207758,0.003797657322138548,0.8894490003585815,0.05131808668375015,0.00968790054321289,0.02820650115609169
banca,DETRACTOR,"porque no todos los servicios son buenos, ah s varias pero una de ellas por ejemplo que no brindan la informacin correcta con tal de vender, por ejemplo cuando era la cuenta de ahorros no han explicado en ningn momento como era, a mi lo nico para ofrecerme y abrir una cuenta de ahorro con ustedes me indicaron de que se pagara mensualmente en ese entonces era la tasa de un cinco por ciento, al momento de quedarme con las prestas me di cuenta que no era as era anual en ningn momento cuando quiero abrir una cuenta con ustedes me dijeron que era anual y la verdad no han dado una informacin correcta ni han explicado debidamente como es sinceramente estoy inconforme y no lo recomendara por eso, o sea si pero en realidad bsicamente es eso que no dan la informacin correcta.",0,1,0,0,0,0,0.9643816351890564,0.035197239369153976,0.0004211168852634728,0.003827716689556837,0.053423814475536346,0.11894982308149338,0.005466824863106012,0.019160479307174683,0.007249452639371157,0.791921854019165,0.338322252035141,0.010484202764928341,0.11508292704820633
banca,DETRACTOR,"porque, bueno, mi grupo siempre es puntual en todos los pagos y cuando quieren hacer algn reconteo o algn cambio, siempre ponen trabas, siempre ponen, o sea, nos ponen obstculos para no poder renovar y todas esas cosas, siempre son los representantes que nos ponen, que ya que porque falto un dni, que porque una seora no pudo ir a la reunin, somos un grupo de doce y se supone que algunas trabajamos, algunas estn con sus terapias, una seora que se dializa a veces no puede estar porque le toca su dilisis, y bueno, no consideran esas cosas, se supone de que tienen que estar todas, pero se supone que algunas si estbamos y necesitbamos la renovacin, no por eso porque falta una por equis motivo, no porque se le da la gana, no nos hagan nuestra renovacin, nuestros prestamos que solicitamos, siempre es que, falto un dni, problema, que falto una seora, problema,",0,1,0,1,0,0,0.9911274313926697,0.008653593249619007,0.00021907570771872997,0.004252797458320856,0.06359091401100159,0.3089636564254761,0.005222619045525789,0.03287070617079735,0.00568360136821866,0.5794156193733215,0.8254140019416809,0.02009795792400837,0.3863521218299866
banca,DETRACTOR,"porque, porque todas las personas si necesitan dinero pero es muy corto el tiempo que dan son catorce das, ni siquiera catorce das, son treces das y el da catorce no lo trabajan porque tienen que depositar el dinero temprano entonces no te deja trabajar bien por eso digo que un cinco por la necesidad de la persona no por el hecho del prstamo.",0,1,0,0,0,0,0.9958217144012451,0.0038185250014066696,0.0003597326285671443,0.00558027857914567,0.021481642499566078,0.16076533496379852,0.005160200409591198,0.016129236668348312,0.004741167649626732,0.786142110824585,0.10732504725456238,0.009146780706942081,0.04579102247953415
banca,DETRACTOR,"porque en primer lugar de las analistas empieza la irresponsabilidad de las analistas uno paga puntual, puntual, puntual incluso ve que sus compaeras paguen o preste uno para que no carguen en ese grupo y seguir sacando por que verdaderamente compartamos si es buena empresa nos dan el crdito ah mismo nos facilitan es muy buena pero los analistas de crdito son psimos porque agarran meten cuenta a uno enrollan, enrollan a uno hacen pagar cuentas de otras as nos hagan pagar cuentas y necesitamos el crdito no los dan nos demoran nos mienten por eso no se lo recomendara a nadie compartamos si cambiara esa cositas se podra volver a compartamos pero creo que ya son polticas de la empresa.",0,1,0,0,0,0,0.9805825352668762,0.0188781525939703,0.0005393353058025241,0.002536474959924817,0.012747436761856079,0.8172941207885742,0.0019445110810920596,0.08044915646314621,0.004002372268587351,0.08102593570947647,0.8739389777183533,0.020250342786312103,0.48400187492370605
banca,DETRACTOR,"el grupal lo deben para pagar mensual y no cada catorce das, debe de ser mensual, as para pagar no en catorce das, mensual debe ser a mi parecer.",0,1,0,0,0,0,0.06524427980184555,0.9340951442718506,0.0006605933303944767,0.002569296397268772,0.0054527772590518,0.002643958432599902,0.00829333532601595,0.00143270508851856,0.0018389965407550335,0.9777690172195435,0.07296370714902878,0.008567018434405327,0.028203973546624184
banca,DETRACTOR,"porque cuando sacas en grupo, lamentablemente si uno no paga, te suben al sistema y te ponen en rojo y eso perjudica cuando quieres sacar en otras entidades y es lo que no, a m no me gusta.",0,1,0,0,0,0,0.9979925155639648,0.0016750743379816413,0.0003324126300867647,0.006166274659335613,0.1136363297700882,0.2192605882883072,0.005888424813747406,0.047276414930820465,0.014259597286581993,0.5935123562812805,0.1663743406534195,0.010469885542988777,0.06628123670816422
banca,DETRACTOR,"porque cuando uno llama as ya para cancelar por decir y tenemos integrantes porque s o s somos entre varios, la seorita que ahorita tenemos nosotros medio que nos habla diferente, su forma de trato no me agrada en ningn aspecto, no sabe llegar, cuando uno cobra algo, no estamos atrasados, no me he atrasado ni una fecha, la misma fecha a veces paga, pero ella te llama o sea de una manera bien dspota, no de la forma, t le dices, s estoy, estoy haciendo mi cola en el banco, que se llevar un ratito, la forma en cmo ella te quiere cobrar, no es la manera creo yo, ella es la que nos ha juntado el grupo, ella sola ha llegado, ve que llegan sus jefes, es la que te habla cmo vas a pagar solo eso, la que te da la informacin en el grupo, me toca mi ltima letra y ya he dicho que me voy a salir.",0,1,0,0,0,0,0.9808619618415833,0.018703052774071693,0.0004349218506831676,0.00439623836427927,0.02206818200647831,0.550502359867096,0.004980811849236488,0.058864425867795944,0.006427749525755644,0.3527602255344391,0.5781871676445007,0.02152969129383564,0.22631753981113434
banca,DETRACTOR,"porque en si ms menos porque en el caso de mi analista es psima, mal trato a las personas en el grupo, por decir un ejemplo cuanto tengo en comit porque son mujeres con mujeres futuro uno no la recomendara a la seorita raquel.",0,1,0,0,0,0,0.9968966245651245,0.002860464621335268,0.0002428693842375651,0.0036068563349545,0.041480980813503265,0.15659312903881073,0.006717740558087826,0.04732045903801918,0.008503591641783714,0.7357772588729858,0.8124114274978638,0.04618965461850166,0.2626802921295166
banca,DETRACTOR,porque ahorita prcticamente no estamos teniendo buena atencin de compartamos nosotros estamos en un grupo por ejemplo un grupo que nos toca pagar tanto va al banco y no hay nada una compaera llamo a la jefa de crdito para poder decirle sus malestares en el banco muy exigentes pero si vamos a pagar le explico que esta feo la seorita le contesto malcriada porque no han pagado una semana antes ustedes ven que no nos ha tocado pagar una semana antes vamos a riesgos nuestra vida vamos al banco no hay nada vamos a ir a cancelar la deuda el carro no hay nada en vez de que ella diga pnganse de acuerdo est bien ni siquiera se ha decidido aunque sea la jefa de crdito no es para que responda de esa manera hay familiares de mucha gente que ha fallecido lo que escucho no es vlido.,0,1,0,0,0,0,0.9985408782958984,0.001033025560900569,0.0004262023139744997,0.003735673613846302,0.02006416767835617,0.815116286277771,0.001937596476636827,0.060844194144010544,0.0036742340307682753,0.09462780505418777,0.8441835641860962,0.06866542994976044,0.56943279504776
banca,DETRACTOR,"es que mira en realidad compartamos el inters es mucho por eso es que yo quiero terminar lo que he sacado y las dos letras ultimas porque estoy sacando las dos letras ultimas, porque en realidad si les gusta por la tasa un poquito ms alta que otros bancos, hay un poco un poco de diferencia el inters un poco de diferencia a comparacin de otros bancos, por decir de mil soles tiene que pagar mil trecientos y tantos pero ah en compartamos creo que es un poquito ms es un poco ms, o dir claro en esa cantidad y en otros bancos es menos la diferencia es de cincuenta soles menos ochenta soles menos pero ahora lo que s es ms reto en compartamos, en realidad si recomiendo a las personas que tienen negocio porque muchas veces sacan y no tienen negocio vaya para los que tienen negocio s.",0,1,0,0,0,0,0.006329944357275963,0.9908732175827026,0.002796771237626672,0.022785751149058342,0.017541904002428055,0.02621825411915779,0.010673774406313896,0.00911795161664486,0.0054420288652181625,0.9082205295562744,0.29653894901275635,0.01558936107903719,0.11775973439216614
banca,DETRACTOR,"porque a veces hay muchas cosas que la seorita la que nos gua las que hace las reuniones, la que cuando uno necesita un prstamo lo solicita creo es la asesora, no informa bien algunas cosas a veces el grupo lo hablamos en reuniones de repente para hacer el solidario a veces no todas cumplen con el solidario y hay inconvenientes que la asesora no hace valer en lo que plasma en la reunin, no por una integrante uno puede quedar manchada.",0,1,0,1,0,0,0.945411205291748,0.05420684069395065,0.0003819309058599174,0.004391132388263941,0.11753690242767334,0.15495581924915314,0.0037773887161165476,0.03067520260810852,0.010098885744810104,0.6785647869110107,0.23866155743598938,0.019177455455064774,0.08952053636312485
banca,DETRACTOR,por el inters muy caro que cobran.,0,1,0,0,0,0,0.9983634352684021,0.0011819659266620874,0.00045468175085261464,0.0032031103037297726,0.02867731638252735,0.589016318321228,0.026955559849739075,0.1353888362646103,0.029894741252064705,0.18686406314373016,0.048885371536016464,0.011106448248028755,0.029549358412623405
banca,DETRACTOR,"porque ya le explique porque cuando nosotros yo soy una persona muy exigente con mi grupo,jamas hemos tenido un atraso, cuando ha habido un percance interno he tratado de solucionarlo para la cuota no se pague mas de la una de la tarde, soy muy exigente, selecciono a la gente y tomo el cuidado de preguntar como es, quien ingresa,que antecedentes,todo,y como le digo y cuando necesitamos renovar terminamos, una vez que lo hemos hecho anticipado,despues asi esperamos mejor que se cumpla,que no hay analista, que ya que maana, que esto, nos hacen hacernos con las puras y entonces la gente se molesta, yo igual porque todos trabajamos,perdemos tiempo, entonces y veo muchos grupos que se atrasan que pagan y ahi ya, yo en esta ultima vez yo ya me retiro, llevaran su grupo  a su otro lado, ya no m",0,1,0,0,0,0,0.5320702195167542,0.4664084315299988,0.001521372701972723,0.026828546077013016,0.05498863011598587,0.24141784012317657,0.008246336132287979,0.03040262497961521,0.006197555456310511,0.6319186091423035,0.5419892072677612,0.01566525176167488,0.1485244333744049
banca,DETRACTOR,"bueno lo que pasa que tenemos algunos problemas porque el analista, unas seoras quedaron mal y nunca nos apoy a nuestro grupo, para m nunca nos apoy en cobrar, bamos nosotras con las seoras y las seoras no pagaron, nos descontaron todos nuestros ahorros y nosotras tuvimos que dar 38 soles aparte, por eso le doy ese nmero.",0,1,0,0,0,0,0.9802911281585693,0.01932488940656185,0.0003839872661046684,0.010910979472100735,0.10833244025707245,0.30643782019615173,0.004922082182019949,0.043971192091703415,0.004491396248340607,0.5209341049194336,0.7017860412597656,0.030175991356372833,0.4017186760902405
banca,DETRACTOR,"porque el inters que es un poquito caro, de todos los bancos que sacamos es un poco ms el inters, a eso me refiero.",0,1,0,0,0,0,0.9938644766807556,0.005753746721893549,0.0003816923126578331,0.010264022275805473,0.04746004566550255,0.07463937997817993,0.012356464751064777,0.02333003282546997,0.01545793004333973,0.8164920806884766,0.1277075707912445,0.015275346115231514,0.061244748532772064
banca,DETRACTOR,"porque es regular, pues yo ahorita por ejemplo no digo que me da un buen servicio, la mitad, ni tan bien, ni tan mal, regular, porque solamente nos dan el dinero, de ahi se olvidan de nosostros, por ejemplo yo recomendaria que compartamos tambien haga reuniones a nosotros como enseandolos a mejorar, a saber como utilizar su dinero, capacitarnos y asi, solamente nos dan el dinero de ahi nos llaman para cobrar y ya, que por ejemplo si compartamos, nosotros nos beneficiamos de compartamos y compartamos tambien de nosotros, yo quisiera que compartamos tambien nos de un poco mas de apoyo en ese sentido, de que este pendiente de toda la gente que trabaja con ellos y como digo les capaciten, les ayuden en eso porque a veces nos falta, hay gente que recibe su dinero y no sabe en que trabajar o",0,1,0,0,0,0,0.47116947174072266,0.5079631805419922,0.020867371931672096,0.14350658655166626,0.05803554877638817,0.07739774137735367,0.007410177495330572,0.027620263397693634,0.0052192029543221,0.6808105111122131,0.7550944089889526,0.016279475763440132,0.29825401306152344
banca,DETRACTOR,"porque estoy inconforme, porque tenemos un mal servicio, porque tenemos cosas que no estamos de acuerdo, teniamos buenas analistas, ahora no, nos cambian continuamente y cada vez nos realizar mas los analistas, no estan con nosotros, no nos apoyan en alguna gestion que podamos hacer",0,1,0,0,1,0,0.9988117218017578,0.0009027199703268707,0.00028558183112181723,0.0021475162357091904,0.08589471131563187,0.7157787084579468,0.0020216824486851692,0.14278088510036469,0.014648950658738613,0.03672752529382706,0.45865342020988464,0.006774744484573603,0.12120996415615082
banca,DETRACTOR,"por pequeos problemitas con otras personas que han recomendado, me han hecho quedar mal pues, porque no pagan, porque unas personas no han pagado y entonces nos mandan a infocorp.",0,1,0,0,0,0,0.9984061121940613,0.001263375743292272,0.0003305401187390089,0.0012793414061889052,0.06092120707035065,0.6720350980758667,0.003723154542967677,0.09912224113941193,0.023265013471245766,0.13965396583080292,0.4159591794013977,0.009896053932607174,0.15065594017505646
banca,DETRACTOR,porque no me dieron el monto de crdito que haba pedido.,1,0,0,0,0,0,0.9612959623336792,0.03768954053521156,0.0010145637206733227,0.008343379013240337,0.0541650764644146,0.366598904132843,0.05406315252184868,0.04868186637759209,0.0255288053303957,0.44261878728866577,0.04686727747321129,0.019017960876226425,0.02242390438914299
banca,DETRACTOR,porque a veces uno quiere sacar sola una lnea pero no se puede y a veces las personas que no cumplen con su cuotas se atrasan al da.,0,1,0,0,0,0,0.9948331117630005,0.004874789156019688,0.00029212620574980974,0.004355397075414658,0.15446804463863373,0.2931501567363739,0.008390197530388832,0.09583542495965958,0.0442139096558094,0.39958682656288147,0.027922814711928368,0.008258207701146603,0.019915148615837097
banca,DETRACTOR,"la ventaja es que te prestan pero la desventaja es catorcenal bonito seran que fueran crditos mensuales, porque son catorcenales deberan ser mensuales.  los crditos de prstamo mensuales el pago es dos veces al mes son catorcenales deberan de ser mensuales, el analista te pregunta o te dice o te sugiere mire los crditos son catorcenales o mensuales, dependiendo de la evaluacin los socios del grupo han venido cancelando el analista determina si son mensuales o catorcenal.",1,0,0,0,0,0,0.01234827283769846,0.9856739640235901,0.0019778208807110786,0.008415424264967442,0.013351616449654102,0.007644178811460733,0.00497369235381484,0.0027567099314182997,0.003074427368119359,0.9597838521003723,0.4037925899028778,0.018333010375499725,0.17259560525417328
banca,DETRACTOR,"ahorita podra recomendarlos, siempre y cuando pues tengan una buena atencin con el asesor que lleven, porque sera algo personal, porque en realidad la financieras trabajan por su idea y nada ms, si nos vamos con las mismas personas que estn con ellos, por el  trato de los mismos asesores que tienen no, de repente los asesores no tiene la forma, muchas veces no se comunican con uno, a veces son muy directos en algunas cosas, o sea hay cosas que siempre deben, en lo que tu trabajas con un asesor, creo que te deben de dar la forma en cmo ayudarte y este a motivarte, a incentivarte como esta, pinta del negocio, que se yo, tantas cosas, que pueden estar ellos capacitados para eso.",0,1,0,0,0,0,0.015240227803587914,0.9598801732063293,0.024879593402147293,0.02391171082854271,0.007856842130422592,0.010097193531692028,0.004139067139476538,0.003703167662024498,0.002269245218485594,0.9480226635932922,0.6491503715515137,0.01675434596836567,0.2378687709569931
banca,DETRACTOR,"porque no me siento tan bien, soy una de las que estoy en compartamos, tanto en grupal como en personal tengo crdito, pero no estoy tan satisfecha, me parecen muy altos los intereses.",0,1,0,0,0,0,0.9956299066543579,0.004052919335663319,0.0003170889394823462,0.10081428289413452,0.3918943405151367,0.03297226130962372,0.03848741203546524,0.04462568089365959,0.04308972880244255,0.3481162190437317,0.054636821150779724,0.00815272331237793,0.024462010711431503
banca,DETRACTOR,"solamente que los intereses ahorita son demasiado un poco altos, por eso, cuando a veces uno saca en grupo los prestamos son para 4 meses y tu estas devolviendo antes, igual la tasa de intereses es lo mismo para un ao, lo recomendable es apartar a un ao y te prestan lo mismo de intereses, porque te facilitas rpido pero el detalle es que los intereses, si tu estas devolviendo lo ms rpido porque es catorcenal se paga pero los intereses son altos.",0,1,0,0,0,0,0.03834938257932663,0.9597004055976868,0.001950126956216991,0.008696320466697216,0.04577378183603287,0.04808896407485008,0.00522201880812645,0.009072388522326946,0.005098305642604828,0.8780481815338135,0.4665449559688568,0.02380170300602913,0.21822696924209595
banca,DETRACTOR,"yo dira que a los asesores siempre tengan opciones a darnos a nosotros los clientes y nunca exigirnos o sea si ve que hay personas que no estn pagando puntual en un banco y los mismos clientes le estn diciendo, seorita hay varias personas que no pagan puntual, entonces podramos reducir el grupo, deberan dar esa opcin, si est bien mejor que se retiren las que no puedan pagar y se queden las que estn pagando puntual para que no haya complicaciones en el grupo, pero si los asesores dicen, no tiene que ir la misma cantidad y te exigen, a finales de cuenta al hacer eso el grupo se recae y despus todas las consecuencias son para nosotros entonces, creo que no hay una comprensin que nos hacen los asesores a nosotros, en esa forma yo estoy ah bien inconforme con los asesores, siempre tiene los asesores trabajar con los clientes de la mano, siempre respaldar eso,",0,1,0,0,0,0,0.08188904821872711,0.9160826206207275,0.0020282287150621414,0.005745340138673782,0.02401314489543438,0.0580395944416523,0.0036703802179545164,0.012082736939191818,0.0037986638490110636,0.8926500082015991,0.7791067361831665,0.01532894466072321,0.3788239657878876
banca,DETRACTOR,"s, porque nos obligan a tener un seguro que nosotras no queremos adquirir, el analista.",0,0,0,0,1,0,0.9926485419273376,0.006834413856267929,0.0005170433432795107,0.001132710836827755,0.02107013389468193,0.04419746249914169,0.016139497980475426,0.013082503341138363,0.010915881022810936,0.8934617638587952,0.3096739947795868,0.010346641764044762,0.058414895087480545
